HIP	Vmag	_RA.icrs	_DE.icrs
 	mag	deg	deg
------	-----	------------	------------
57544	10.8	176.9224028	78.69116025
57545	8.86	176.9146494	76.23255085
57546	8.32	176.9172362	-58.33079954
57547	6.75	176.9224717	-67.69228479
57548	11.12	176.934985	0.80456276
57549	8.78	176.9364526	63.66838982
57550	8.69	176.9393399	-19.40106751
57551	9.43	176.9426179	-54.11544342
57552	8.69	176.9426317	-46.60151412
57553	9.16	176.9447289	-67.76525908
57554	8.82	176.9526485	-38.12036849
57555	11.4	176.9540509	4.98781099
57556	7.1	176.958439	49.82296813
57557	8.69	176.9662781	45.68493696
57558	8.45	176.9703514	53.01515149
57559	7.89	176.971484	-15.46182091
57560	7.59	176.9733592	-28.32318141
57561	7.86	176.9786048	32.4909738
57562	5.31	176.9787516	8.24589485
57563	7.48	176.9848438	27.34060244
57564	11.05	176.9963688	-0.87801674
57565	4.5	176.9963997	20.21893139
57566	9.79	176.998693	-8.62609116
57567	7.94	176.998989	-40.29152178
57568	10.37	177.0000143	27.3995116
57569	8.86	177.0000888	-62.20691578
57570	9.5	177.0013203	-8.62771653
57571	11.38	177.0062504	71.35781885
57573	9.03	177.0099732	40.67533045
57572	8.31	177.0091103	-66.11488685
57574	7.1	177.0161738	-35.22530789
57575	8.54	177.0309841	66.71662473
57576	7.75	177.0388523	-16.54845354
57577	8.22	177.0469321	-68.5356151
57578	9.15	177.0500165	-52.12107633
57580	9.8	177.0591069	-26.70892449
57579	10.12	177.0593748	31.90909931
57581	4.75	177.0605626	-66.81491035
57582	8.27	177.0611965	48.52377441
57583	11.23	177.0619302	-22.12646501
57584	8.99	177.066794	-48.9253242
57585	7.66	177.0718435	-8.87440676
57586	9.18	177.0955706	42.41509863
57587	6.24	177.0978635	-10.31310458
57588	9.65	177.0974961	77.76508363
57589	11.13	177.1009252	-37.48031332
57590	11.14	177.1043352	25.77769149
57591	7.24	177.1052703	28.41702477
57592	10.93	177.1083297	48.67258811
57593	7.87	177.1089805	-3.23889807
57594	7.41	177.1102124	-23.09057519
57596	9.68	177.1117788	-59.22852366
57595	9.45	177.1124858	-54.15513448
57597	7.95	177.1270771	-25.08587459
57598	8.99	177.1274966	-47.55456046
57599	7.93	177.1286352	-9.37596562
57600	8.9	177.1413657	40.63724534
57601	8.34	177.144949	46.13019645
57602	7.89	177.1466595	55.54002432
57603	8.08	177.1511988	-38.74079123
57604	7.05	177.1523508	28.7999366
57605	8.12	177.1552175	-45.58748966
57606	5.9	177.1612854	14.28420986
57607	7.02	177.1634317	-35.98691805
57608	8.32	177.1645348	36.49042375
57609	10.38	177.1709143	-3.18626421
57610	8.31	177.172862	-61.56415011
57611	6.85	177.1734113	-14.34457193
57612	8.73	177.1818823	31.20853142
57613	5.1	177.1878443	-26.74977722
57614	9.27	177.1977224	59.01208585
57615	9.16	177.2005054	34.83009088
57616	9.13	177.2059892	5.76910343
57617	7.99	177.2136714	18.82308262
57619	9.27	177.2158049	-38.33385726
57618	8.74	177.2158989	10.68389474
57620	8.67	177.2161458	20.50482867
57621	7.62	177.2185997	-16.59766147
57622	10.76	177.2214907	57.30625638
57623	8.44	177.2221026	-26.04806418
57624	9.7	177.2322758	33.70161262
57625	11.57	177.2342535	-10.44126398
57626	8.57	177.2355584	-70.45329201
57627	8.38	177.2380698	-27.50980703
57628	7.74	177.246777	-51.40858292
57629	6.15	177.2553413	-0.31866969
57630	6.84	177.2577059	16.13244482
57631	7.41	177.2625124	-9.11793148
57632	2.14	177.2649066	14.57206032
57633	8.25	177.2660326	-44.10437384
57634	8.46	177.2695666	-12.6150807
57635	9.15	177.2710402	15.23118116
57636	6.55	177.2796142	5.18336634
57637	8.56	177.2819736	11.87654026
57638	8.26	177.2859463	37.11610648
57639	7.45	177.2936995	67.32854807
57640	8.33	177.2940171	67.32545941
57641	6.96	177.2949471	-7.36062834
57642	10.04	177.299103	-41.7575768
57643	7.37	177.3014253	28.12140464
57644	6.86	177.3030299	-57.69155981
57645	9.25	177.3048119	-20.34296251
57646	6.05	177.3116186	16.24288176
57647	8.65	177.3133215	-49.31559326
57648	7.31	177.3136193	-6.89486042
57649	10.19	177.316722	-63.07858636
57650	9.01	177.3197866	47.80171651
57651	10.24	177.3491361	16.8804575
57652	9.2	177.3512476	44.74031767
57653	7.42	177.3522605	-60.42577343
57654	9.21	177.3581496	-12.81034385
57655	8.45	177.3628194	18.23549757
57656	12.04	177.3654422	-36.68626467
57657	7.18	177.3660553	-46.06753563
57658	9.12	177.3669272	0.60914546
57659	10.03	177.3695001	-52.26409867
57660	9.97	177.3767762	-16.60569853
57661	9.94	177.3774156	-76.1587519
57662	9.03	177.3868148	12.77004659
57663	9.16	177.3963059	16.59737211
57664	7.57	177.3967144	29.49853758
57665	8.29	177.4089343	-17.61571236
57666	7.87	177.4112779	18.9353201
57667	9.3	177.4127221	-50.24799801
57668	9.02	177.4158453	-15.42511626
57669	4.3	177.4211015	-63.78847827
57670	5.73	177.4238124	34.93175799
57671	10.19	177.4288906	46.75090352
57672	7.95	177.429541	-32.44385629
57673	9.25	177.4342588	22.08863661
57674	8.83	177.4345077	-53.07973682
57675	8.48	177.4351444	6.84578447
57676	7.9	177.4357125	6.52321725
57677	8.67	177.4360578	-59.27183506
57678	9.01	177.437797	-33.28030576
57679	11.05	177.4374413	67.3379051
57680	7.39	177.444454	-13.65221315
57681	7.77	177.4448439	2.23185063
57682	7.59	177.4533868	-46.01500626
57683	8.94	177.4541521	49.23219359
57684	8.49	177.4562245	-52.19559218
57685	9.24	177.4610659	54.77554877
57686	9.4	177.460961	7.76768802
57687	8.62	177.4649888	7.50758228
57688	9.47	177.466942	-42.95957097
57689	9.92	177.4671478	37.90528013
57690	8.11	177.4679909	-4.84929025
57691	9.22	177.4696751	-31.47872829
57692	9.3	177.4750004	-32.50582542
57693	9.37	177.4746786	70.04358356
57694	9.15	177.4854059	3.85597344
57695	9.14	177.4856263	36.74822882
57696	4.98	177.4858914	-70.22579056
57697	8.74	177.4883838	-23.04117856
57698	8.85	177.4922961	-56.27197046
57699	9.15	177.4961599	41.33165096
57701	8.11	177.498686	-50.33243776
57700	7.28	177.4988606	-40.27632933
57702	9.28	177.5082253	-40.97572363
57703	10.88	177.5085739	-0.25580489
57704	7.86	177.5148867	-57.04701197
57706	8.38	177.5152134	53.81039965
57705	8.33	177.5149636	42.72012574
57707	10.39	177.5162933	43.71002595
57708	9.6	177.5232173	4.05089941
57709	9.23	177.523628	17.88497572
57710	8.2	177.529937	-49.54320738
57711	9.26	177.5326833	21.15664174
57712	8.87	177.5332551	-11.04520772
57713	9.19	177.5326916	4.90738736
57714	8.18	177.5334972	20.28706077
57715	9.34	177.5446203	-75.63871467
57716	8.76	177.5468007	38.79040888
57717	9.04	177.5476703	-21.18870999
57718	8.89	177.5524148	-59.35364426
57719	8.3	177.5537932	34.78958921
57720	6.74	177.5587622	54.2525998
57721	8.48	177.5603898	13.0136743
57722	8.14	177.5658481	-19.60508355
57723	9.05	177.568146	-30.541631
57724	8.78	177.5683273	-51.47064295
57725	11.98	177.5713089	52.56306971
57726	10.18	177.5749684	39.81838289
57727	9.27	177.575124	-29.12875542
57728	9.84	177.5764312	-54.84670131
57729	9.58	177.577517	21.44635096
57730	7.71	177.5777955	-7.37594579
57731	11.29	177.579043	37.68086671
57732	6.13	177.5816824	-15.86366663
57733	9.77	177.5858367	-44.24378023
57734	8.62	177.5873698	10.06730845
57735	9.26	177.5872073	-1.25245278
57736	10.28	177.5924218	35.72839829
57737	9.78	177.597294	-35.76299433
57738	7.66	177.6074415	-46.46902243
57739	9.33	177.6085041	-58.28692629
57740	7.85	177.6098935	-2.41853877
57741	5.68	177.6136551	-62.64938114
57742	10.49	177.6152603	-51.26434911
57743	8.38	177.6206164	9.77702859
57744	7.84	177.6210772	-17.7402203
57745	8.3	177.6224109	-6.21089087
57746	8.69	177.6268198	-50.94320127
57747	7.68	177.6487198	-37.68090629
57748	7.89	177.6510433	43.6589404
57749	6.48	177.6549252	-27.2779361
57750	8.15	177.6573876	-23.48258845
57751	8.13	177.6627823	61.35547876
57752	9.05	177.66464	15.72945534
57753	7.24	177.6665857	-12.86709163
57754	9.17	177.6691915	61.22983934
57755	8.26	177.6694439	9.51622036
57756	10.17	177.6694944	-29.02532649
57757	3.59	177.6738273	1.76471793
57759	7.36	177.6750379	-33.14122262
57758	8.31	177.6754646	-9.94732605
57760	8.87	177.6770611	-69.184152
57761	7.91	177.6820408	28.09681063
57762	8.24	177.6822183	-57.83095754
57763	7.68	177.6836551	-9.39739617
57764	8.5	177.6862882	-40.865684
57765	8.76	177.6895996	-63.65056644
57766	8.89	177.6897663	-53.6490366
57767	8.92	177.701724	-44.95774726
57768	9.93	177.7028552	18.6256935
57769	8.07	177.7031252	6.34517111
57770	8.18	177.7049848	-22.14379543
57771	8.2	177.7089757	-21.00301736
57772	9.3	177.7099592	-23.23576043
57773	9.46	177.7104249	57.654851
57774	7.51	177.7105764	51.4127468
57775	7.57	177.710883	-15.3889856
57776	8.83	177.7159863	-55.88763453
57777	9.23	177.7221599	13.58738799
57778	9.42	177.7250182	16.38394532
57779	6.37	177.7305887	12.27903727
57780	8.97	177.7316685	45.10624796
57781	8.02	177.7315908	75.35602681
57782	10.78	177.7343406	-0.26091156
57783	7.65	177.7347216	-68.08078424
57784	10.19	177.736915	29.81306551
57785	7.17	177.7421498	33.60424328
57786	9.43	177.7438513	-41.73936967
57787	9.26	177.7481691	-70.81221653
57789	7.89	177.7524258	-14.74193329
57788	8.87	177.7528321	36.88915979
57790	7.64	177.7585322	-9.27329671
57791	5.62	177.7592972	-5.33333191
57792	7.32	177.7614192	-13.32325458
57793	9.9	177.7628779	38.67701902
57794	9.03	177.7638564	18.8563034
57795	8.92	177.7674764	22.74323336
57796	7.69	177.7697906	-60.1765227
57797	8.75	177.7693919	71.11064573
57799	9.79	177.7710366	-57.34090697
57798	7.18	177.7715645	-27.08022673
57800	8.14	177.7769178	-11.2078286
57801	7.56	177.7796817	36.83519452
57802	9.76	177.7805724	35.27201724
57803	4.47	177.7862154	-45.17347045
57804	8.67	177.786947	32.47941134
57805	6.25	177.7896267	33.37501333
57806	6.87	177.7955827	-7.99162392
57807	7.78	177.7968208	-36.93580795
57808	6.51	177.8041143	-61.84615293
57809	6.62	177.8047361	-43.93305708
57810	9.23	177.8054744	47.05756142
57811	8.57	177.8069806	82.66588729
57812	10.45	177.8137866	-55.80438761
57813	7.23	177.8338325	68.83386186
57814	7.55	177.8369376	-68.860826
57816	8.33	177.8373177	-9.97685921
57815	9.97	177.8375287	25.33644935
57817	7	177.838492	-43.07969737
57818	9.47	177.839158	-54.84509913
57819	6.34	177.8412397	-12.1878112
57820	7.86	177.8437984	57.64073566
57821	7.05	177.8530044	11.80516064
57822	7.96	177.858575	-23.84673672
57823	9.05	177.8687852	54.5391763
57824	10.18	177.8738018	43.09921676
57825	8.81	177.8799386	-36.48278876
57826	7.75	177.882827	-40.68744167
57827	7.56	177.8867625	-21.63573286
57828	10.06	177.8897283	22.11449473
57829	7.56	177.8920947	6.87665559
57830	8.24	177.8926216	-39.80057206
57831	8.96	177.8947485	36.58743573
57832	8.73	177.8954913	-51.68850054
57833	8.77	177.9022763	-48.73529613
57834	8.48	177.9031492	-18.79201572
120414	10.58	            	
57835	9.65	177.9047109	35.19042767
57836	9.45	177.9085744	-35.8425488
57837	10.9	177.9118917	55.49154184
57838	9.46	177.9171812	-1.84668836
57839	9.39	177.9209568	-43.5680957
57840	7.6	177.9211712	-40.30773248
57841	5.85	177.9233738	-30.83480862
57842	10.55	177.9283014	23.74070425
57843	8.17	177.9289034	-61.15843799
57844	10.41	177.929479	-39.20746467
57845	8.67	177.9295798	44.79811574
57846	8.91	177.9406044	51.99149873
57847	7.35	177.9457303	-41.24737331
57848	7.19	177.9540481	-64.5956624
57849	8.38	177.9588825	-68.16108407
57850	8.19	177.9587962	-5.76227277
57851	4.89	177.9634378	-65.20591037
57852	8.67	177.9652501	9.977575
57853	8.86	177.9748059	67.85623863
57854	9.28	177.9809416	50.24120845
57855	11.66	177.9815475	-47.64885888
57857	10.97	177.9842097	33.11982774
57856	7.93	177.9855684	8.82264039
57858	7.4	177.9898497	8.82999267
57859	8.97	177.9911977	48.08866263
57860	8.41	178.0041033	-43.95839884
57862	9.96	178.0168195	42.55013078
57861	6.99	178.0171692	-49.4011383
57863	9.52	178.0171478	25.72556432
57864	9.32	178.0206518	45.64701006
57865	8.1	178.0318803	61.70942279
57866	8.4	178.0347435	18.75518743
57867	9.53	178.0375353	-53.77174548
57868	9.2	178.0416788	5.62693818
57869	9.09	178.0422501	-11.30981873
57871	8.26	178.0429199	-57.80087394
57870	5.56	178.0428311	-56.98774142
57872	8.87	178.043595	-49.30044454
57873	9.66	178.0468672	50.61877911
57874	8.61	178.0472426	33.84778772
57875	7.42	178.0508204	-19.20619205
57876	7.08	178.0598943	49.93168788
57877	9.17	178.0623144	48.2214241
57878	9.83	178.0641002	0.24727702
57879	8.18	178.0642832	-37.75251284
57880	9.71	178.0689058	-26.8281244
57881	9.84	178.0720309	-27.62004575
57882	8.42	178.0724024	10.98742653
57883	9.04	178.0728868	-51.02465797
57884	9.83	178.0738475	-65.40418356
57885	6.59	178.0759563	-51.31476739
57886	8.75	178.0774017	13.48704207
57887	8.85	178.0836235	-19.97145772
57888	7.61	178.0870841	9.94814369
57889	9.2	178.0924296	58.37932386
57890	9.87	178.0990473	25.44166442
57891	9.12	178.1031299	14.45854826
57892	9.61	178.1045116	-72.78334935
57893	10.23	178.1118126	39.06287768
57894	7.66	178.1127564	-14.12743263
57895	8.31	178.1198532	-61.52414765
57896	8.97	178.1220966	40.29537221
57897	7.95	178.1257556	15.84567791
57898	7.26	178.1288787	20.40998678
57899	7.81	178.1331208	-62.44837067
57900	7.7	178.1342147	-63.17019078
57901	12.3	178.1336987	27.51427382
57902	9.41	178.1470393	3.15199827
57903	10.49	178.1512729	26.18169816
57904	10.24	178.1534469	44.69553703
57905	9.58	178.1588779	74.96510763
57906	9.06	178.1594744	14.21471985
57907	7.23	178.1617031	-62.23521943
57908	8.62	178.1617071	40.13120035
57909	8.81	178.1662005	-61.99461177
57910	8.89	178.1695333	56.78216033
57911	9.98	178.1706604	63.40273446
57912	7.73	178.1758276	-37.98679521
57913	7.37	178.1769943	-52.49671043
57914	9.04	178.177441	-60.54058373
57915	8.27	178.1814728	-48.66502622
57916	8.68	178.1848789	-52.99392687
57917	9.2	178.1879086	-7.5966866
57918	8.44	178.1897798	47.54640462
57919	7.88	178.1911185	-14.84202681
57920	6.83	178.192609	15.43632104
57921	10.65	178.1924502	33.70973261
57922	8.34	178.1948132	28.19152524
57925	8.89	178.196429	-46.07608053
57924	8.92	178.1968707	7.60403163
57926	7.49	178.1969986	-38.33871726
57923	9.33	178.197479	76.98890962
57927	8.49	178.1972352	-24.47304177
57928	8.1	178.2182548	-69.88415902
57929	8.59	178.2191599	30.8273381
57930	9.84	178.2206366	23.78033466
57931	9.4	178.2207447	-50.29282236
57932	8.55	178.2225484	13.74431142
57933	8.94	178.2234101	-48.26885361
57934	8.82	178.2252072	-61.01773591
57935	9.56	178.2257802	49.39589927
57936	4.29	178.2271688	-33.90812431
57937	8.88	178.2277641	-46.56603781
57938	8.95	178.2287445	-51.08983548
57940	7.85	178.2318685	-65.24161109
57939	6.42	178.24487	37.71867881
57941	7.51	178.2336099	13.42109249
57942	7.69	178.2388079	-41.78060773
57943	8.11	178.2463158	62.92379239
57944	8.13	178.2469408	46.55857913
57945	10.16	178.2489868	-52.63296342
57946	8.49	178.2517472	62.75403163
57947	8.16	178.2694535	-58.25348016
57948	8.78	178.2698914	-45.48366882
57949	11.7	178.2718258	18.93002637
57950	8.26	178.2833697	-56.72724969
57951	10.15	178.2846611	21.00953964
57952	8.6	178.2953156	16.84899865
57953	9.74	178.2965443	-51.95863069
57954	9.85	178.2986488	42.48842139
57955	8.15	178.3025312	-15.67373315
57956	8.89	178.3041782	-69.66338874
57957	8.86	178.3051181	-28.40058819
57958	9.64	178.3141267	27.30763552
57959	11.89	178.3170359	-7.37435904
57960	6.62	178.3200828	-36.57735631
57961	8.84	178.3252873	-53.92002352
57962	9.32	178.3291011	-14.59557663
57963	7.34	178.3345049	-65.40441093
57964	7.54	178.3395629	73.2917879
57965	8.95	178.3410468	-74.53965031
57966	7.62	178.3456562	-16.5927522
57967	8.69	178.347586	65.05264334
57968	8.75	178.3479307	36.73243749
57969	8.84	178.3546257	15.98346085
57970	9.45	178.3609217	41.58994897
57971	6.17	178.3617069	-35.06664526
57972	8.12	178.3646593	-3.88364911
57973	8.23	178.3712163	-61.2805542
57974	9.63	178.3733815	49.14536313
57975	10.11	178.3867514	3.51661237
57976	9.23	178.3872775	29.32195174
57977	8.15	178.3894525	56.2996219
57978	10.12	178.3897473	-62.85220105
57979	7.43	178.3904359	-16.11497714
57980	9.31	178.3977025	-5.06899818
57981	7.22	178.3998152	-46.74174756
57982	9.58	178.4042711	-28.63694442
57984	11.24	178.4050224	49.60029654
57983	9.59	178.4055025	-2.01020372
57986	9.26	178.4089342	-20.35331738
57985	8.01	178.4092057	42.91604049
57987	8.32	178.4091125	-49.32053126
57988	10.52	178.410255	-50.31902857
57989	10.19	178.4133499	26.42772847
57990	7.9	178.4198092	8.57219745
57991	8.11	178.4206229	-15.60514371
57992	8.28	178.4158936	86.23036083
57993	9.54	178.4258431	-35.64137518
57994	6.77	178.4295022	73.75606424
57995	8.24	178.4335982	-67.64684726
57996	8.1	178.4444826	-62.19659073
57997	8.72	178.446406	-17.41121092
57998	7	178.4482875	33.61527391
57999	9.15	178.4490689	-73.42715668
58000	8.46	178.4561306	-34.41944444
58001	2.41	178.4576977	53.69476008
58002	6.31	178.4594885	0.55211436
58003	6.73	178.4602158	40.91290018
58004	8.57	178.461445	-25.83587327
58005	9.02	178.4621984	31.22588995
58006	7.71	178.4642371	14.02963924
58007	7.36	178.4668786	-3.77685651
58008	8.64	178.466662	20.33615139
58009	8.82	178.4683464	-24.46026577
58010	8.52	178.4733314	11.1196031
58011	8.74	178.4748137	-42.78080172
58012	8.98	178.4845366	15.90853467
58013	9.36	178.4891801	44.73489247
58014	8.1	178.4902085	39.60969936
58015	9	178.4905239	-56.86025305
58016	9.15	178.4949901	20.49000365
58017	8.21	178.4964919	59.68046159
58018	8.98	178.4980352	47.4892617
58019	10.92	178.5032647	29.553955
58020	8.44	178.5080295	-41.42204876
58021	8.27	178.5090944	-1.03954525
58022	9.44	178.5099045	-27.1301444
58023	10.52	178.5133939	36.15981212
58024	8.08	178.512234	-67.66937025
58025	8.96	178.5150297	-17.95258448
58026	7.55	178.517536	71.92415832
58027	7.8	178.519413	4.87916615
58028	9.05	178.5197802	37.95210904
58029	8.44	178.5222067	-29.98252926
58030	9.45	178.5246956	31.74447757
58031	7.97	178.5293965	12.05668004
58032	9.37	178.5302787	-81.19071046
58033	10.1	178.5318462	24.69024171
58034	7.85	178.5321672	18.1695657
58035	7.9	178.533148	9.89295739
58036	9.86	178.5345123	24.68408705
58037	9.06	178.5415898	4.99492679
58038	8.54	178.5418106	-55.17963495
58039	7.55	178.5426241	-35.99215845
58040	7.3	178.5471299	-30.90707865
58041	6.05	178.5479211	-57.41019818
58042	9.05	178.5544614	-4.37004156
58043	8.47	178.5576412	-37.60010547
58044	8.63	178.5593165	-7.38385603
58045	8.79	178.567626	65.21927131
58046	10.18	178.5715964	18.62297909
58047	8.16	178.5760953	72.14912321
58048	8.39	178.5916244	-58.66886005
58049	7.97	178.5947897	10.04907735
58050	7.96	178.5981388	-46.49165039
58051	9.12	178.5991648	-6.78110438
58052	9.45	178.6023908	38.0376197
58053	10.97	178.6028908	-51.38669216
58054	9.18	178.6059624	-54.58451791
58056	10.5	178.6071766	15.25337895
58055	8.33	178.6077108	-83.27333863
58057	6.46	178.6075592	-37.74893485
58058	10.51	178.6103055	-49.40234176
58059	6.92	178.6110908	-56.9697668
58060	9.89	178.6186794	46.35178494
58061	8.33	178.6199865	4.03702841
58062	8.94	178.6219736	-67.45660553
58063	10.12	178.6217681	-50.42606685
58064	7.6	178.6254732	-42.04485135
58065	9.66	178.6299112	6.50622664
58066	8.23	178.6321426	-21.89836189
58067	8.2	178.6336167	19.41123346
58068	8.8	178.6392367	-54.63460855
58069	7.82	178.6393765	14.15134498
58070	9.34	178.6407541	17.88056568
58071	9.27	178.6431008	23.81097642
58072	8.41	178.64624	-9.71561673
58073	8.43	178.6461622	19.42782617
58075	9.02	178.6483342	-54.73258802
58074	11.16	178.6486029	28.19430859
58076	9.01	178.6499538	-45.08184598
58077	8.84	178.6514376	-44.66507736
58078	8.86	178.6577458	-32.12781685
58079	8.8	178.6643418	54.2338771
58080	7.32	178.6664165	48.93312831
58081	8.27	178.6726663	-11.04957405
58082	5.26	178.6772478	-25.71388748
58083	9.83	178.6780326	3.14351
58084	10.66	178.6850506	-14.02380471
58085	6.38	178.6859962	-66.37619845
58086	9.41	178.6864639	-74.22689967
58087	8.38	178.6893975	-60.68487928
58088	8.25	178.6981733	-31.66820177
58089	8.05	178.7009011	-23.55016119
58090	7.77	178.7013829	-42.39501178
58091	8.69	178.706837	-12.74763061
58092	7.43	178.7084954	-43.61088462
58093	7.6	178.7164905	-1.4514857
58094	8.89	178.7167131	-9.40810311
58095	9.03	178.7209057	-81.00697203
58096	8.4	178.7279377	-2.37517385
58097	7.89	178.7308476	-70.87756259
58098	8.87	178.7321615	11.69485031
58099	10.49	178.7394085	28.73756433
58100	8.74	178.7400479	-33.06024407
58101	9.45	178.7459141	-41.23958054
58102	9.32	178.7490516	25.75956481
58103	5.89	178.7500472	-63.27918021
